ID,MSRP,Make,Model,Year,FrontWheelSize,Horsepower,Displacement,EngineType,Width,Height,Length,GasMileage,Drivetrain,PassangerCapacity,NumDoors,BodyStyle
Vqe,27000,Audi,A3,2010,17,200,20,4,77,56,169,21,FWD,5,4,4dr
vSn,27000,Audi,A3,2010,17,200,20,4,77,56,169,21,FWD,5,4,4dr
VXi,27000,Audi,A3,2010,17,200,20,4,77,56,169,21,FWD,5,4,4dr
ZRe,27000,Audi,A3,2010,17,200,20,4,77,56,169,21,FWD,5,4,4dr
Hyz,27000,Audi,A3,2011,17,200,20,4,77,56,168,21,FWD,5,4,4dr
nZw,27000,Audi,A3,2011,17,200,20,4,77,56,168,21,FWD,5,4,4dr
DTX,27000,Audi,A3,2012,17,200,20,4,78,56,169,21,FWD,5,4,4dr
hId,27000,Audi,A3,2012,17,200,20,4,78,56,169,21,FWD,5,4,4dr
PQl,27000,Audi,A3,2012,17,200,20,4,78,56,169,21,FWD,5,4,4dr
tGY,27000,Audi,A3,2012,17,200,20,4,78,56,169,21,FWD,5,4,4dr
Tut,27000,Audi,A3,2012,17,200,20,4,78,56,169,21,FWD,5,4,4dr
AMX,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
aQq,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
bJL,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
bLb,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
cDI,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
cSk,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
FAV,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
hlv,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
jRy,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
mEv,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
mKq,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
SIO,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
TAs,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
UeS,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
VFS,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
wQz,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
XGs,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
YhK,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
zfz,35000,Audi,A3,2015,17,170,18,4,,55,175,24,FWD,4,2,Convertible
AqH,36000,Audi,A3,2016,17,170,18,4,70,55,175,24,FWD,4,2,Convertible
GvW,36000,Audi,A3,2016,17,170,18,4,70,55,175,24,FWD,4,2,Convertible
nGS,36000,Audi,A3,2016,17,170,18,4,70,55,175,24,FWD,4,2,Convertible
zlf,36000,Audi,A3,2016,17,170,18,4,70,55,175,24,FWD,4,2,Convertible
acX,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
fws,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
Gba,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
GEk,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
GlG,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
hlE,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
IiB,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
Lgc,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
nIs,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
QaO,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
qwh,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
rvk,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
SHm,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
SYc,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
tlJ,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
ydM,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
ykj,37000,Audi,A3,2017,17,180,20,4,70,55,174,25,FWD,4,2,Convertible
AIP,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
BPP,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
Cce,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
cOa,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
CUa,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
dBH,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
DUU,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
ezk,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
faF,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
fFE,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
fkx,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
GRB,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
KjP,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
pID,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
tOU,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
UEm,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
upj,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
VsP,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
WNd,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
XbA,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
XUO,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
YGr,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
yMn,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
zzF,38000,Audi,A3,2019,17,180,20,4,70,55,174,26,FWD,4,2,Convertible
Afg,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
aiT,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
anq,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
AuD,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
cAw,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
ckF,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
DAZ,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
djN,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
EcU,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
FCr,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
fxb,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
gJV,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
GUf,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Hnh,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Hnn,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
IQk,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Jjr,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
LHG,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
LNZ,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
LoT,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
nbT,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
NFw,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
nwd,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
obO,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
oUm,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
RIi,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Rnv,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
sDO,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
stE,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Sxa,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
TXE,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
uqQ,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
who,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
WIz,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
XwT,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
yBG,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
ZVc,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
ZVO,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
ZYQ,36000,Audi,A4,2011,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Dsm,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
EUu,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
FMr,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
gHx,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
giZ,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
IUV,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
LvB,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
OnD,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
PeS,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
qVv,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
QXa,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
Rlb,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
rRz,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
zTr,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
ZuO,36000,Audi,A4,2012,17,210,20,4,71,56,185,21,AWD,5,4,Station Wagon
aSI,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
cXv,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
DeK,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
FDE,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
GPV,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
GwF,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
MsO,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
qmQ,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
RON,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
upY,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
wBm,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
wKQ,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
XVN,34000,Audi,A4,2013,17,210,20,4,71,56,185,20,AWD,5,4,4dr
Btt,35000,Audi,A4,2014,17,220,20,4,71,56,185,20,AWD,5,4,4dr
Gxf,35000,Audi,A4,2014,17,220,20,4,71,56,185,20,AWD,5,4,4dr
tiY,35000,Audi,A4,2014,17,220,20,4,71,56,185,20,AWD,5,4,4dr
WVs,35000,Audi,A4,2014,17,220,20,4,71,56,185,20,AWD,5,4,4dr
CWK,37000,Audi,A4,2015,17,220,20,4,71,56,185,22,AWD,5,4,4dr
eUe,37000,Audi,A4,2015,17,220,20,4,71,56,185,22,AWD,5,4,4dr
riS,37000,Audi,A4,2015,17,220,20,4,71,56,185,22,AWD,5,4,4dr
viG,37000,Audi,A4,2015,17,220,20,4,71,56,185,22,AWD,5,4,4dr
XFc,37000,Audi,A4,2015,17,220,20,4,71,56,185,22,AWD,5,4,4dr
rlw,37000,Audi,A4,2017,17,250,20,4,72,56,186,25,FWD,5,4,4dr
SNo,37000,Audi,A4,2017,17,250,20,4,72,56,186,25,FWD,5,4,4dr
tRv,37000,Audi,A4,2017,17,250,20,4,72,56,186,25,FWD,5,4,4dr
bUb,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
CBZ,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
JEv,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
KLS,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
kMK,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
uEW,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
UlM,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
Uxa,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
xow,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
xpB,37000,Audi,A4,2019,17,180,20,4,72,56,186,27,FWD,5,4,4dr
ABh,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
BGR,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
Egi,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
fFX,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
gXh,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
iBb,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
kHn,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
lfL,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
LWj,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
NTX,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
Pst,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
SjF,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
sKJ,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
SZG,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
UoR,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
vWU,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
vyO,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
xXp,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
zrp,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
zRQ,44000,Audi,A5,2010,18,210,20,4,73,54,182,20,AWD,4,2,Convertible
AFQ,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
bWr,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
EKr,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
gwW,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
IaJ,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
IjI,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
IWj,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
lDY,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
LNT,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
NbC,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
NuW,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
POL,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
rwY,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
wnc,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
yPs,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
zDf,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
ZjX,42000,Audi,A5,2011,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
brE,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
CKe,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
Dtf,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
IQv,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
lBp,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
LGf,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
ltW,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
mGX,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
mkV,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
nFL,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
pCc,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
quZ,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
sCT,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
SvP,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
uMC,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
Vhp,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
vxU,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
wlo,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
WtA,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
Xpj,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
Xxc,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
YPG,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
zFJ,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
ztH,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
zwU,42000,Audi,A5,2012,18,210,20,4,73,54,182,22,FWD,4,2,Convertible
BpS,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
EEd,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
gPY,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
HuK,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
Jxs,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
oyl,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
xoO,43000,Audi,A5,2013,18,210,20,4,73,54,182,24,FWD,4,2,Convertible
bnQ,44000,Audi,A5,2014,18,220,20,4,73,54,182,24,FWD,4,2,Convertible
isZ,44000,Audi,A5,2014,18,220,20,4,73,54,182,24,FWD,4,2,Convertible
JIK,44000,Audi,A5,2014,18,220,20,4,73,54,182,24,FWD,4,2,Convertible
QBV,44000,Audi,A5,2014,18,220,20,4,73,54,182,24,FWD,4,2,Convertible
XKR,44000,Audi,A5,2014,18,220,20,4,73,54,182,24,FWD,4,2,Convertible
ZPe,44000,Audi,A5,2014,18,220,20,4,73,54,182,24,FWD,4,2,Convertible
aoN,47000,Audi,A5,2015,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
BPC,47000,Audi,A5,2015,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
EFg,47000,Audi,A5,2015,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
THD,47000,Audi,A5,2015,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
aIY,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
chJ,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
CvA,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
fXq,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
Pfx,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
pwe,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
QrC,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
xFW,47000,Audi,A5,2016,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
PMU,48000,Audi,A5,2017,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
WpF,48000,Audi,A5,2017,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
yQX,48000,Audi,A5,2017,18,220,20,4,73,54,182,21,AWD,4,2,Convertible
Aoa,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
aYG,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
bNF,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
DKl,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
eSV,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
gBG,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
GfX,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
hku,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
IZT,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
keG,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
knv,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
mDs,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
mJg,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
ngL,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
PbY,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
Sgk,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
TJk,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
ubg,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
Usn,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
VVV,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
wsN,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
zOQ,51000,Audi,A5,2019,18,240,20,4,72,54,184,23,AWD,4,2,Convertible
BEp,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
BQc,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
Coz,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
dDU,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
EEV,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
GLz,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
gTY,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
gZX,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
hdw,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
KwA,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
LvD,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
mAv,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
mvU,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
mWs,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
OXv,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
ozO,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
PmS,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
pyD,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
QsH,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
SSk,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
sZj,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
Tqq,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
UNR,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
UQd,53000,Audi,A6,2011,18,300,30,6,73,58,194,18,AWD,5,4,Station Wagon
